query_id,split,ingress_node_id,start_time_ms,query_text,zone_constraint,zone_type_constraint,service_constraint,freshness_constraint,ambiguity_level,difficulty,intended_domain_count,ground_truth_count,query_family,workload_tier,intent_facet,query_text_id,manifest_difficulty,target_relevant_domains,target_confuser_domains,explicit_domain_mention,explicit_zone_mention,semantic_intent_family
q-rf_3967_exodus-object_hard_v3-0310,dev,Frankfurt184,30900,need the most relevant pm25 readings for industrial plume around transport hub with recent freshness,,transport_hub,air_quality_pm25,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,industrial_plume,qt-q-rf_3967_exodus-object_hard_v3-0310,medium,domain-02;domain-05,,0,0,industrial_plume
q-rf_3967_exodus-object_hard_v3-0311,dev,"Santa+Clara,+CA389",31000,need the most relevant next bus readings for corridor incident diversion around downtown with archival freshness,,downtown,bus_arrival,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-object_hard_v3-0311,medium,domain-08,,0,0,corridor_incident_diversion
q-rf_3967_exodus-object_hard_v3-0312,dev,"Santa+Clara,+CA363",31100,need the most relevant bus waiting time readings for commuter peak headway around downtown with realtime freshness,,downtown,bus_arrival,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,commuter_peak_headway,qt-q-rf_3967_exodus-object_hard_v3-0312,medium,domain-01,,0,0,commuter_peak_headway
q-rf_3967_exodus-object_hard_v3-0313,dev,"Atlanta,+GA133",31200,need the most relevant bus arrival readings for hub transfer delay around downtown with realtime freshness,,downtown,bus_arrival,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,hub_transfer_delay,qt-q-rf_3967_exodus-object_hard_v3-0313,medium,domain-08,,0,0,hub_transfer_delay
q-rf_3967_exodus-object_hard_v3-0314,dev,"Santa+Clara,+CA388",31300,need the most relevant bus arrival readings for commuter peak headway around downtown with recent freshness,,downtown,bus_arrival,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,commuter_peak_headway,qt-q-rf_3967_exodus-object_hard_v3-0314,medium,domain-08,,0,0,commuter_peak_headway
q-rf_3967_exodus-object_hard_v3-0315,dev,Amsterdam119,31400,need the most relevant next bus readings for hub transfer delay around industrial with realtime freshness,,industrial,bus_arrival,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,hub_transfer_delay,qt-q-rf_3967_exodus-object_hard_v3-0315,medium,domain-08,,0,0,hub_transfer_delay
q-rf_3967_exodus-object_hard_v3-0316,dev,"Austin,+TX136",31500,need the most relevant next bus readings for school dismissal bunching around school area with archival freshness,,school_area,bus_arrival,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,school_dismissal_bunching,qt-q-rf_3967_exodus-object_hard_v3-0316,medium,domain-06,,0,0,school_dismissal_bunching
q-rf_3967_exodus-object_hard_v3-0317,dev,"Herndon,+VA208",31600,need the most relevant next bus readings for event shuttle queue around stadium area with recent freshness,,stadium_area,bus_arrival,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,event_shuttle_queue,qt-q-rf_3967_exodus-object_hard_v3-0317,medium,domain-03,,0,0,event_shuttle_queue
q-rf_3967_exodus-object_hard_v3-0318,dev,Frankfurt184,31700,need the most relevant next bus readings for event shuttle queue around transport hub with archival freshness,,transport_hub,bus_arrival,archival,high,medium,2,2,paraphrase_controlled,object_hard_v3,event_shuttle_queue,qt-q-rf_3967_exodus-object_hard_v3-0318,medium,domain-02;domain-05,,0,0,event_shuttle_queue
q-rf_3967_exodus-object_hard_v3-0319,dev,"Santa+Clara,+CA389",31800,need the most relevant bus arrival readings for corridor incident diversion around transport hub with realtime freshness,,transport_hub,bus_arrival,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,corridor_incident_diversion,qt-q-rf_3967_exodus-object_hard_v3-0319,medium,domain-02,,0,0,corridor_incident_diversion
q-rf_3967_exodus-object_hard_v3-0320,dev,"Santa+Clara,+CA363",31900,need the most relevant bus waiting time readings for hub transfer delay around transport hub with recent freshness,,transport_hub,bus_arrival,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,hub_transfer_delay,qt-q-rf_3967_exodus-object_hard_v3-0320,medium,domain-02;domain-05,,0,0,hub_transfer_delay
q-rf_3967_exodus-object_hard_v3-0321,test,"Atlanta,+GA133",32000,need the most relevant ambient humidity readings for indoor outdoor drift around downtown with archival freshness,,downtown,humidity,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-object_hard_v3-0321,medium,domain-01,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-object_hard_v3-0322,test,"Santa+Clara,+CA388",32100,need the most relevant moisture level readings for stagnant air pocket around downtown with archival freshness,,downtown,humidity,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-object_hard_v3-0322,medium,domain-08,,0,0,stagnant_air_pocket
q-rf_3967_exodus-object_hard_v3-0323,test,Amsterdam119,32200,need the most relevant moisture level readings for irrigation buildup around downtown with realtime freshness,,downtown,humidity,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-object_hard_v3-0323,medium,domain-01,,0,0,irrigation_buildup
q-rf_3967_exodus-object_hard_v3-0324,test,"Austin,+TX136",32300,need the most relevant moisture level readings for stagnant air pocket around downtown with recent freshness,,downtown,humidity,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-object_hard_v3-0324,medium,domain-01,,0,0,stagnant_air_pocket
q-rf_3967_exodus-object_hard_v3-0325,test,"Herndon,+VA208",32400,need the most relevant humidity readings for morning dampness around industrial with archival freshness,,industrial,humidity,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,morning_dampness,qt-q-rf_3967_exodus-object_hard_v3-0325,medium,domain-01,,0,0,morning_dampness
q-rf_3967_exodus-object_hard_v3-0326,test,Frankfurt184,32500,need the most relevant moisture level readings for irrigation buildup around industrial with realtime freshness,,industrial,humidity,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-object_hard_v3-0326,medium,domain-01,,0,0,irrigation_buildup
q-rf_3967_exodus-object_hard_v3-0327,test,"Santa+Clara,+CA389",32600,need the most relevant ambient humidity readings for stagnant air pocket around industrial with realtime freshness,,industrial,humidity,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-object_hard_v3-0327,medium,domain-02,,0,0,stagnant_air_pocket
q-rf_3967_exodus-object_hard_v3-0328,test,"Santa+Clara,+CA363",32700,need the most relevant moisture level readings for stagnant air pocket around industrial with recent freshness,,industrial,humidity,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-object_hard_v3-0328,medium,domain-01,,0,0,stagnant_air_pocket
q-rf_3967_exodus-object_hard_v3-0329,test,"Atlanta,+GA133",32800,need the most relevant moisture level readings for irrigation buildup around residential with archival freshness,,residential,humidity,archival,high,medium,1,1,paraphrase_controlled,object_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-object_hard_v3-0329,medium,domain-07,,0,0,irrigation_buildup
q-rf_3967_exodus-object_hard_v3-0330,test,"Santa+Clara,+CA388",32900,need the most relevant moisture level readings for stagnant air pocket around residential with realtime freshness,,residential,humidity,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,stagnant_air_pocket,qt-q-rf_3967_exodus-object_hard_v3-0330,medium,domain-07,,0,0,stagnant_air_pocket
q-rf_3967_exodus-object_hard_v3-0331,test,Amsterdam119,33000,need the most relevant moisture level readings for indoor outdoor drift around residential with recent freshness,,residential,humidity,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-object_hard_v3-0331,medium,domain-07,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-object_hard_v3-0332,test,"Austin,+TX136",33100,need the most relevant humidity readings for irrigation buildup around school area with archival freshness,,school_area,humidity,archival,high,medium,2,2,paraphrase_controlled,object_hard_v3,irrigation_buildup,qt-q-rf_3967_exodus-object_hard_v3-0332,medium,domain-04;domain-07,,0,0,irrigation_buildup
q-rf_3967_exodus-object_hard_v3-0333,test,"Herndon,+VA208",33200,need the most relevant ambient humidity readings for comfort moisture around school area with realtime freshness,,school_area,humidity,realtime,high,medium,1,1,paraphrase_controlled,object_hard_v3,comfort_moisture,qt-q-rf_3967_exodus-object_hard_v3-0333,medium,domain-04,,0,0,comfort_moisture
q-rf_3967_exodus-object_hard_v3-0334,test,Frankfurt184,33300,need the most relevant humidity readings for indoor outdoor drift around school area with recent freshness,,school_area,humidity,recent,high,medium,2,2,paraphrase_controlled,object_hard_v3,indoor_outdoor_drift,qt-q-rf_3967_exodus-object_hard_v3-0334,medium,domain-04;domain-07,,0,0,indoor_outdoor_drift
q-rf_3967_exodus-object_hard_v3-0335,test,"Santa+Clara,+CA389",33400,need the most relevant ambient humidity readings for comfort moisture around stadium area with recent freshness,,stadium_area,humidity,recent,high,medium,1,1,paraphrase_controlled,object_hard_v3,comfort_moisture,qt-q-rf_3967_exodus-object_hard_v3-0335,medium,domain-03,,0,0,comfort_moisture
q-rf_3967_exodus-object_hard_v3-0336,test,"Santa+Clara,+CA363",33500,recent morning dampness moisture level for transport hub,,transport_hub,humidity,recent,high,medium,2,2,semantic_brief,object_hard_v3,morning_dampness,qt-q-rf_3967_exodus-object_hard_v3-0336,medium,domain-02;domain-05,,0,0,morning_dampness
q-rf_3967_exodus-object_hard_v3-0337,test,"Atlanta,+GA133",33600,archival construction residual noise ambient noise for downtown,,downtown,noise_level,archival,high,medium,1,1,semantic_brief,object_hard_v3,construction_residual_noise,qt-q-rf_3967_exodus-object_hard_v3-0337,medium,domain-08,,0,0,construction_residual_noise
q-rf_3967_exodus-object_hard_v3-0338,test,"Santa+Clara,+CA388",33700,realtime stadium dispersal noise noise level for downtown,,downtown,noise_level,realtime,high,medium,1,1,semantic_brief,object_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-object_hard_v3-0338,medium,domain-01,,0,0,stadium_dispersal_noise
q-rf_3967_exodus-object_hard_v3-0339,test,Amsterdam119,33800,realtime construction residual noise noise level for industrial,,industrial,noise_level,realtime,high,medium,1,1,semantic_brief,object_hard_v3,construction_residual_noise,qt-q-rf_3967_exodus-object_hard_v3-0339,medium,domain-02,,0,0,construction_residual_noise
q-rf_3967_exodus-object_hard_v3-0340,test,"Austin,+TX136",33900,recent construction residual noise noise level for industrial,,industrial,noise_level,recent,high,medium,1,1,semantic_brief,object_hard_v3,construction_residual_noise,qt-q-rf_3967_exodus-object_hard_v3-0340,medium,domain-01,,0,0,construction_residual_noise
q-rf_3967_exodus-object_hard_v3-0341,test,"Herndon,+VA208",34000,archival stadium dispersal noise noise level for residential,,residential,noise_level,archival,high,hard,1,1,semantic_brief,object_hard_v3,stadium_dispersal_noise,qt-q-rf_3967_exodus-object_hard_v3-0341,hard,domain-07,,0,0,stadium_dispersal_noise
q-rf_3967_exodus-object_hard_v3-0342,test,Frankfurt184,34100,recent school pickup disturbance sound level for school area,,school_area,noise_level,recent,high,hard,2,2,semantic_brief,object_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-object_hard_v3-0342,hard,domain-04;domain-07,,0,0,school_pickup_disturbance
q-rf_3967_exodus-object_hard_v3-0343,test,"Santa+Clara,+CA389",34200,archival school pickup disturbance sound level for stadium area,,stadium_area,noise_level,archival,high,hard,1,1,semantic_brief,object_hard_v3,school_pickup_disturbance,qt-q-rf_3967_exodus-object_hard_v3-0343,hard,domain-03,,0,0,school_pickup_disturbance
q-rf_3967_exodus-object_hard_v3-0344,test,"Santa+Clara,+CA363",34300,realtime nightlife spike sound level for stadium area,,stadium_area,noise_level,realtime,high,hard,2,2,semantic_brief,object_hard_v3,nightlife_spike,qt-q-rf_3967_exodus-object_hard_v3-0344,hard,domain-03;domain-06,,0,0,nightlife_spike
q-rf_3967_exodus-object_hard_v3-0345,test,"Atlanta,+GA133",34400,recent freight corridor noise ambient noise for stadium area,,stadium_area,noise_level,recent,high,hard,1,1,semantic_brief,object_hard_v3,freight_corridor_noise,qt-q-rf_3967_exodus-object_hard_v3-0345,hard,domain-03,,0,0,freight_corridor_noise
q-rf_3967_exodus-object_hard_v3-0346,test,"Santa+Clara,+CA388",34500,recent nightlife spike sound level for transport hub,,transport_hub,noise_level,recent,high,hard,2,2,semantic_brief,object_hard_v3,nightlife_spike,qt-q-rf_3967_exodus-object_hard_v3-0346,hard,domain-02;domain-05,,0,0,nightlife_spike
q-rf_3967_exodus-object_hard_v3-0347,test,Amsterdam119,34600,archival stadium guidance open parking spots for downtown,,downtown,parking_availability,archival,high,hard,1,1,semantic_brief,object_hard_v3,stadium_guidance,qt-q-rf_3967_exodus-object_hard_v3-0347,hard,domain-08,,0,0,stadium_guidance
q-rf_3967_exodus-object_hard_v3-0348,test,"Austin,+TX136",34700,realtime curbside short stay parking availability for downtown,,downtown,parking_availability,realtime,high,hard,1,1,semantic_brief,object_hard_v3,curbside_short_stay,qt-q-rf_3967_exodus-object_hard_v3-0348,hard,domain-08,,0,0,curbside_short_stay
q-rf_3967_exodus-object_hard_v3-0349,test,"Herndon,+VA208",34800,realtime resident night vacant parking for downtown,,downtown,parking_availability,realtime,high,hard,1,1,semantic_brief,object_hard_v3,resident_night,qt-q-rf_3967_exodus-object_hard_v3-0349,hard,domain-01,,0,0,resident_night
q-rf_3967_exodus-object_hard_v3-0350,test,Frankfurt184,34900,recent resident night vacant parking for downtown,,downtown,parking_availability,recent,high,hard,1,1,semantic_brief,object_hard_v3,resident_night,qt-q-rf_3967_exodus-object_hard_v3-0350,hard,domain-08,,0,0,resident_night
q-rf_3967_exodus-object_hard_v3-0351,test,"Santa+Clara,+CA389",35000,archival resident night vacant parking for industrial,,industrial,parking_availability,archival,high,hard,1,1,semantic_brief,object_hard_v3,resident_night,qt-q-rf_3967_exodus-object_hard_v3-0351,hard,domain-02,,0,0,resident_night
q-rf_3967_exodus-object_hard_v3-0352,test,"Santa+Clara,+CA363",35100,realtime stadium guidance vacant parking for industrial,,industrial,parking_availability,realtime,high,hard,1,1,semantic_brief,object_hard_v3,stadium_guidance,qt-q-rf_3967_exodus-object_hard_v3-0352,hard,domain-02,,0,0,stadium_guidance
q-rf_3967_exodus-object_hard_v3-0353,test,"Atlanta,+GA133",35200,recent curbside short stay open parking spots for industrial,,industrial,parking_availability,recent,high,hard,1,1,semantic_brief,object_hard_v3,curbside_short_stay,qt-q-rf_3967_exodus-object_hard_v3-0353,hard,domain-02,,0,0,curbside_short_stay
q-rf_3967_exodus-object_hard_v3-0354,test,"Santa+Clara,+CA388",35300,archival resident night vacant parking for residential,,residential,parking_availability,archival,high,hard,1,1,semantic_brief,object_hard_v3,resident_night,qt-q-rf_3967_exodus-object_hard_v3-0354,hard,domain-07,,0,0,resident_night
q-rf_3967_exodus-object_hard_v3-0355,test,Amsterdam119,35400,archival stadium guidance open parking spots for residential,,residential,parking_availability,archival,high,hard,1,1,semantic_brief,object_hard_v3,stadium_guidance,qt-q-rf_3967_exodus-object_hard_v3-0355,hard,domain-05,,0,0,stadium_guidance
q-rf_3967_exodus-object_hard_v3-0356,test,"Austin,+TX136",35500,archival commuter transit hub vacant parking for stadium area,,stadium_area,parking_availability,archival,high,hard,2,2,semantic_brief,object_hard_v3,commuter_transit_hub,qt-q-rf_3967_exodus-object_hard_v3-0356,hard,domain-03;domain-06,,0,0,commuter_transit_hub
q-rf_3967_exodus-object_hard_v3-0357,test,"Herndon,+VA208",35600,realtime curbside short stay open parking spots for stadium area,,stadium_area,parking_availability,realtime,high,hard,1,1,semantic_brief,object_hard_v3,curbside_short_stay,qt-q-rf_3967_exodus-object_hard_v3-0357,hard,domain-03,,0,0,curbside_short_stay
q-rf_3967_exodus-object_hard_v3-0358,test,Frankfurt184,35700,recent event overflow parking availability for stadium area,,stadium_area,parking_availability,recent,high,hard,2,2,semantic_brief,object_hard_v3,event_overflow,qt-q-rf_3967_exodus-object_hard_v3-0358,hard,domain-03;domain-06,,0,0,event_overflow
q-rf_3967_exodus-object_hard_v3-0359,test,"Santa+Clara,+CA389",35800,archival event overflow parking availability for transport hub,,transport_hub,parking_availability,archival,high,hard,1,1,semantic_brief,object_hard_v3,event_overflow,qt-q-rf_3967_exodus-object_hard_v3-0359,hard,domain-02,,0,0,event_overflow
q-rf_3967_exodus-object_hard_v3-0360,test,"Santa+Clara,+CA363",35900,realtime stadium guidance vacant parking for transport hub,,transport_hub,parking_availability,realtime,high,hard,2,2,semantic_brief,object_hard_v3,stadium_guidance,qt-q-rf_3967_exodus-object_hard_v3-0360,hard,domain-02;domain-05,,0,0,stadium_guidance
q-rf_3967_exodus-object_hard_v3-0361,test,"Atlanta,+GA133",36000,recent curbside short stay parking availability for transport hub,,transport_hub,parking_availability,recent,high,hard,1,1,semantic_brief,object_hard_v3,curbside_short_stay,qt-q-rf_3967_exodus-object_hard_v3-0361,hard,domain-02,,0,0,curbside_short_stay
q-rf_3967_exodus-object_hard_v3-0362,test,"Santa+Clara,+CA388",36100,archival venue queue rain precipitation level for downtown,,downtown,rainfall,archival,high,hard,1,1,semantic_brief,object_hard_v3,venue_queue_rain,qt-q-rf_3967_exodus-object_hard_v3-0362,hard,domain-08,,0,0,venue_queue_rain
q-rf_3967_exodus-object_hard_v3-0363,test,Amsterdam119,36200,realtime storm runoff precipitation level for downtown,,downtown,rainfall,realtime,high,hard,1,1,semantic_brief,object_hard_v3,storm_runoff,qt-q-rf_3967_exodus-object_hard_v3-0363,hard,domain-01,,0,0,storm_runoff
q-rf_3967_exodus-object_hard_v3-0364,test,"Austin,+TX136",36300,realtime venue queue rain rain intensity for industrial,,industrial,rainfall,realtime,high,hard,1,1,semantic_brief,object_hard_v3,venue_queue_rain,qt-q-rf_3967_exodus-object_hard_v3-0364,hard,domain-02,,0,0,venue_queue_rain
q-rf_3967_exodus-object_hard_v3-0365,test,"Herndon,+VA208",36400,recent venue queue rain rainfall for industrial,,industrial,rainfall,recent,high,hard,1,1,semantic_brief,object_hard_v3,venue_queue_rain,qt-q-rf_3967_exodus-object_hard_v3-0365,hard,domain-01,,0,0,venue_queue_rain
q-rf_3967_exodus-object_hard_v3-0366,test,Frankfurt184,36500,archival storm runoff precipitation level for residential,,residential,rainfall,archival,high,hard,1,1,semantic_brief,object_hard_v3,storm_runoff,qt-q-rf_3967_exodus-object_hard_v3-0366,hard,domain-07,,0,0,storm_runoff
q-rf_3967_exodus-object_hard_v3-0367,test,"Santa+Clara,+CA389",36600,recent storm runoff rain intensity for residential,,residential,rainfall,recent,high,hard,1,1,semantic_brief,object_hard_v3,storm_runoff,qt-q-rf_3967_exodus-object_hard_v3-0367,hard,domain-05,,0,0,storm_runoff
q-rf_3967_exodus-object_hard_v3-0368,test,"Santa+Clara,+CA363",36700,recent commuter downpour rainfall for school area,,school_area,rainfall,recent,high,hard,2,2,semantic_brief,object_hard_v3,commuter_downpour,qt-q-rf_3967_exodus-object_hard_v3-0368,hard,domain-04;domain-07,,0,0,commuter_downpour
q-rf_3967_exodus-object_hard_v3-0369,test,"Atlanta,+GA133",36800,recent drainage overflow rainfall for stadium area,,stadium_area,rainfall,recent,high,hard,1,1,semantic_brief,object_hard_v3,drainage_overflow,qt-q-rf_3967_exodus-object_hard_v3-0369,hard,domain-03,,0,0,drainage_overflow
q-rf_3967_exodus-object_hard_v3-0370,test,"Santa+Clara,+CA388",36900,realtime shower burst precipitation level for transport hub,,transport_hub,rainfall,realtime,high,hard,1,1,semantic_brief,object_hard_v3,shower_burst,qt-q-rf_3967_exodus-object_hard_v3-0370,hard,domain-03,,0,0,shower_burst
q-rf_3967_exodus-object_hard_v3-0371,test,Amsterdam119,37000,recent shower burst precipitation level for transport hub,,transport_hub,rainfall,recent,high,hard,1,1,semantic_brief,object_hard_v3,shower_burst,qt-q-rf_3967_exodus-object_hard_v3-0371,hard,domain-02,,0,0,shower_burst
q-rf_3967_exodus-object_hard_v3-0372,test,"Austin,+TX136",37100,archival maintenance flicker lighting state for downtown,,downtown,street_light_state,archival,high,hard,1,1,semantic_brief,object_hard_v3,maintenance_flicker,qt-q-rf_3967_exodus-object_hard_v3-0372,hard,domain-08,,0,0,maintenance_flicker
q-rf_3967_exodus-object_hard_v3-0373,test,"Herndon,+VA208",37200,realtime school perimeter fault street light state for downtown,,downtown,street_light_state,realtime,high,hard,1,1,semantic_brief,object_hard_v3,school_perimeter_fault,qt-q-rf_3967_exodus-object_hard_v3-0373,hard,domain-01,,0,0,school_perimeter_fault
q-rf_3967_exodus-object_hard_v3-0374,test,Frankfurt184,37300,realtime maintenance flicker lighting state for industrial,,industrial,street_light_state,realtime,high,hard,1,1,semantic_brief,object_hard_v3,maintenance_flicker,qt-q-rf_3967_exodus-object_hard_v3-0374,hard,domain-02,,0,0,maintenance_flicker
q-rf_3967_exodus-object_hard_v3-0375,test,"Santa+Clara,+CA389",37400,archival school perimeter fault lighting state for residential,,residential,street_light_state,archival,high,hard,1,1,semantic_brief,object_hard_v3,school_perimeter_fault,qt-q-rf_3967_exodus-object_hard_v3-0375,hard,domain-07,,0,0,school_perimeter_fault
q-rf_3967_exodus-object_hard_v3-0376,test,"Santa+Clara,+CA363",37500,recent school perimeter fault lighting state for residential,,residential,street_light_state,recent,high,hard,2,2,semantic_brief,object_hard_v3,school_perimeter_fault,qt-q-rf_3967_exodus-object_hard_v3-0376,hard,domain-05;domain-08,,0,0,school_perimeter_fault
q-rf_3967_exodus-object_hard_v3-0377,test,"Atlanta,+GA133",37600,recent stadium egress lighting lighting state for school area,,school_area,street_light_state,recent,high,hard,1,1,semantic_brief,object_hard_v3,stadium_egress_lighting,qt-q-rf_3967_exodus-object_hard_v3-0377,hard,domain-04,,0,0,stadium_egress_lighting
q-rf_3967_exodus-object_hard_v3-0378,test,"Santa+Clara,+CA388",37700,archival stadium egress lighting street light state for stadium area,,stadium_area,street_light_state,archival,high,hard,2,2,semantic_brief,object_hard_v3,stadium_egress_lighting,qt-q-rf_3967_exodus-object_hard_v3-0378,hard,domain-03;domain-06,,0,0,stadium_egress_lighting
q-rf_3967_exodus-object_hard_v3-0379,test,Amsterdam119,37800,realtime outage cluster street light state for stadium area,,stadium_area,street_light_state,realtime,high,hard,1,1,semantic_brief,object_hard_v3,outage_cluster,qt-q-rf_3967_exodus-object_hard_v3-0379,hard,domain-03,,0,0,outage_cluster
q-rf_3967_exodus-object_hard_v3-0380,test,"Austin,+TX136",37900,recent dimming schedule street light state for stadium area,,stadium_area,street_light_state,recent,high,hard,2,2,semantic_brief,object_hard_v3,dimming_schedule,qt-q-rf_3967_exodus-object_hard_v3-0380,hard,domain-03;domain-06,,0,0,dimming_schedule
q-rf_3967_exodus-object_hard_v3-0381,test,"Herndon,+VA208",38000,need the most relevant street light state readings for maintenance flicker around transport hub with archival freshness,,transport_hub,street_light_state,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,maintenance_flicker,qt-q-rf_3967_exodus-object_hard_v3-0381,easy,domain-03,,0,0,maintenance_flicker
q-rf_3967_exodus-object_hard_v3-0382,test,Frankfurt184,38100,need the most relevant lighting state readings for outage cluster around transport hub with realtime freshness,,transport_hub,street_light_state,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,outage_cluster,qt-q-rf_3967_exodus-object_hard_v3-0382,easy,domain-03,,0,0,outage_cluster
q-rf_3967_exodus-object_hard_v3-0383,test,"Santa+Clara,+CA389",38200,need the most relevant lighting state readings for dimming schedule around transport hub with recent freshness,,transport_hub,street_light_state,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,dimming_schedule,qt-q-rf_3967_exodus-object_hard_v3-0383,easy,domain-03,,0,0,dimming_schedule
q-rf_3967_exodus-object_hard_v3-0384,test,"Santa+Clara,+CA363",38300,need the most relevant lamp status readings for outage cluster around transport hub with recent freshness,,transport_hub,street_light_state,recent,high,easy,2,2,paraphrase_controlled,object_hard_v3,outage_cluster,qt-q-rf_3967_exodus-object_hard_v3-0384,easy,domain-02;domain-05,,0,0,outage_cluster
q-rf_3967_exodus-object_hard_v3-0385,test,"Atlanta,+GA133",38400,need the most relevant thermal reading readings for facade reflection around downtown with archival freshness,,downtown,temperature,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,facade_reflection,qt-q-rf_3967_exodus-object_hard_v3-0385,easy,domain-08,,0,0,facade_reflection
q-rf_3967_exodus-object_hard_v3-0386,test,"Santa+Clara,+CA388",38500,need the most relevant temperature readings for pedestrian comfort around downtown with archival freshness,,downtown,temperature,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,pedestrian_comfort,qt-q-rf_3967_exodus-object_hard_v3-0386,easy,domain-01,,0,0,pedestrian_comfort
q-rf_3967_exodus-object_hard_v3-0387,test,Amsterdam119,38600,need the most relevant temperature readings for cooling gap around downtown with realtime freshness,,downtown,temperature,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,cooling_gap,qt-q-rf_3967_exodus-object_hard_v3-0387,easy,domain-01,,0,0,cooling_gap
q-rf_3967_exodus-object_hard_v3-0388,test,"Austin,+TX136",38700,need the most relevant thermal reading readings for facade reflection around downtown with recent freshness,,downtown,temperature,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,facade_reflection,qt-q-rf_3967_exodus-object_hard_v3-0388,easy,domain-01,,0,0,facade_reflection
q-rf_3967_exodus-object_hard_v3-0389,test,"Herndon,+VA208",38800,need the most relevant thermal reading readings for facade reflection around industrial with realtime freshness,,industrial,temperature,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,facade_reflection,qt-q-rf_3967_exodus-object_hard_v3-0389,easy,domain-02,,0,0,facade_reflection
q-rf_3967_exodus-object_hard_v3-0390,test,Frankfurt184,38900,need the most relevant temperature readings for cooling gap around residential with recent freshness,,residential,temperature,recent,high,easy,2,2,paraphrase_controlled,object_hard_v3,cooling_gap,qt-q-rf_3967_exodus-object_hard_v3-0390,easy,domain-05;domain-08,,0,0,cooling_gap
q-rf_3967_exodus-object_hard_v3-0391,test,"Santa+Clara,+CA389",39000,need the most relevant thermal reading readings for cooling gap around school area with archival freshness,,school_area,temperature,archival,high,easy,1,1,paraphrase_controlled,object_hard_v3,cooling_gap,qt-q-rf_3967_exodus-object_hard_v3-0391,easy,domain-04,,0,0,cooling_gap
q-rf_3967_exodus-object_hard_v3-0392,test,"Santa+Clara,+CA363",39100,need the most relevant ambient heat readings for microclimate shift around school area with realtime freshness,,school_area,temperature,realtime,high,easy,2,2,paraphrase_controlled,object_hard_v3,microclimate_shift,qt-q-rf_3967_exodus-object_hard_v3-0392,easy,domain-04;domain-07,,0,0,microclimate_shift
q-rf_3967_exodus-object_hard_v3-0393,test,"Atlanta,+GA133",39200,need the most relevant ambient heat readings for pedestrian comfort around school area with recent freshness,,school_area,temperature,recent,high,easy,1,1,paraphrase_controlled,object_hard_v3,pedestrian_comfort,qt-q-rf_3967_exodus-object_hard_v3-0393,easy,domain-04,,0,0,pedestrian_comfort
q-rf_3967_exodus-object_hard_v3-0394,test,"Santa+Clara,+CA388",39300,need the most relevant thermal reading readings for microclimate shift around stadium area with recent freshness,,stadium_area,temperature,recent,high,easy,2,2,paraphrase_controlled,object_hard_v3,microclimate_shift,qt-q-rf_3967_exodus-object_hard_v3-0394,easy,domain-03;domain-06,,0,0,microclimate_shift
q-rf_3967_exodus-object_hard_v3-0395,test,Amsterdam119,39400,need the most relevant thermal reading readings for heat island around transport hub with realtime freshness,,transport_hub,temperature,realtime,high,easy,1,1,paraphrase_controlled,object_hard_v3,heat_island,qt-q-rf_3967_exodus-object_hard_v3-0395,easy,domain-03,,0,0,heat_island
